locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location
1181907,Park's Catering,Truck,7254000,INNES AVE: ARELIOUS WALKER DR to GRIFFITH ST (800 - 899),Assessors Block 4645/Lot015,4645015,4645,15,18MFF-0050,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6019359.973,2094482.884,37.73213495,-122.3753981,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0050&ExportPDF=1&Filename=18MFF-0050_schedule.pdf,Mo/Mo/Mo/Mo/Mo:6AM-7AM/10AM-11AM/11AM-12PM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7321349519222, -122.375398078567)"
1036076,CARDONA'S FOOD TRUCK,Truck,9114000,MISSION ST: 14TH ST to 15TH ST (1800 - 1899),1888 MISSION ST,3547003,3547,3,17MFF-0195,APPROVED,Tacos: Burritos: Quesadillas: Various Drinks,6006630.753,2107401.428,37.7668976,-122.4203225,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0195&ExportPDF=1&Filename=17MFF-0195_schedule.pdf,Sa-Su:8AM-5PM,,7/16/2018 0:00,10/26/2017,0,7/15/2019 0:00,"(37.7668976025592, -122.420322473068)"
1181899,Park's Catering,Truck,202101,03RD ST: EVANS AVE to FAIRFAX AVE (3801 - 3899) -- EAST --,3801 03RD ST,5242002,5242,2,18MFF-0050,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6015841.555,2097791.762,37.74102621,-122.3877929,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0050&ExportPDF=1&Filename=18MFF-0050_schedule.pdf,Mo-Fr:9AM-10AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7410262077887, -122.387792927994)"
1181505,John's Catering #5,Truck,10955000,REDWOOD ST: POLK ST to VAN NESS AVE (100 - 199),180 REDWOOD ST,766013,766,13,18MFF-0045,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6006844.538,2112471.764,37.78083158,-122.4199429,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0045&ExportPDF=1&Filename=18MFF-0045_schedule.pdf,Mo-Fr:9AM-10AM,,7/6/2018 0:00,7/6/2018,1,7/15/2019 0:00,"(37.7808315769119, -122.419942864682)"
1185384,Philz Coffee Truck,Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),401 CALIFORNIA ST,260001,260,1,18MFF-0061,APPROVED,Hot coffee: iced coffee: hot chocolate: tea: pastries,6012304.287,2116717.605,37.79279574,-122.4013533,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0061&ExportPDF=1&Filename=18MFF-0061_schedule.pdf,Tu/We/Th:6AM-3PM,,7/12/2018 0:00,7/12/2018,0,7/15/2019 0:00,"(37.7927957415787, -122.401353280931)"
1181901,Park's Catering,Truck,8700000,MARIN ST: KANSAS ST to HWY 101 N ON RAMP (2500 - 2599),2525 MARIN ST,4343001D,4343,001D,18MFF-0050,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6011789.79,2100273.801,37.74761607,-122.401977,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0050&ExportPDF=1&Filename=18MFF-0050_schedule.pdf,Mo-Fr:10AM-11AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7476160722331, -122.401976975724)"
1181904,Park's Catering,Truck,9563000,NEWHALL ST: MENDELL ST to EVANS AVE (200 - 399),300 NEWHALL ST,5203041,5203,41,18MFF-0050,APPROVED,Cold Truck: Hamburger: cheeseburgers: hot dogs: hot sandwiches: cold sandwiches: egg muffins: cup of noodles: corn dogs: canned soup: coffee: hot cocoa: hot tea: gatorade: juice: milk: soda: water: fruits: fruit salad: rice pudding: yogurt: candy bars: chips: cookies: donuts: granola bars: muffins,6016565.95,2098577.827,37.74322468,-122.385343,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0050&ExportPDF=1&Filename=18MFF-0050_schedule.pdf,Mo-Fr:10AM-11AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7432246838616, -122.385342973421)"
1162114,Giant Burrito,Truck,2800102,BAY SHORE BLVD: FLOWER ST to CORTLAND AVE (341 - 489) -- EAST --,353 BAY SHORE BLVD,5598030,5598,30,18MFF-0026,APPROVED,Tacos: Burritos: Tostadas: Flautas: Tostadas: Tortas: Pozole Menudo,6010751.382,2098146.819,37.74171783,-122.405418,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0026&ExportPDF=1&Filename=18MFF-0026_schedule.pdf,Mo/Tu/We/Th/Fr:7AM-6PM,,5/15/2018 0:00,5/15/2018,0,7/15/2019 0:00,"(37.7417178307439, -122.405417977448)"
1037690,Munch A Bunch,Truck,546000,12TH ST: ISIS ST to BERNICE ST (332 - 365),333 12TH ST,3521022,3521,22,17MFF-0197,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,6008484.985,2108791.319,37.77081823,-122.4140073,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,Mo-Fr:9AM-10AM,,11/21/2017 0:00,11/16/2017,1,7/15/2018 0:00,"(37.7708182299993, -122.414007297597)"
1189506,Tacos El Ojo De Agua,Truck,177000,03RD ST: SOUTH PARK to VARNEY PL (548 - 586),551 03RD ST,3775025,3775,25,18MFF-0073,APPROVED,Tacos: Burritos: Tortas: Quesadillas: Salads: Soup: Fruits: Juices: Soda: Water,6014157.282,2112255.562,37.78064721,-122.3946292,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0073&ExportPDF=1&Filename=18MFF-0073_schedule.pdf,Mo-Fr:9AM-4PM,,7/13/2018 0:00,7/13/2018,0,7/15/2019 0:00,"(37.7806472100484, -122.394629181662)"
1199781,Two G's Catering,Truck,12532003,TERRY A FRANCOIS BLVD: MISSION BAY BLVD to MISSION BAY BLVD (0 - 0),Assessors Block 8720/Lot008,8720008,8720,8,18MFF-0090,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6016311.862,2108756.11,37.77115804,-122.3869313,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0090&ExportPDF=1&Filename=18MFF-0090_schedule.pdf,Mo-Su:10AM-11AM,,8/6/2018 0:00,8/6/2018,1,7/15/2019 0:00,"(37.7711580369615, -122.386931257562)"
1181861,Anas Goodies Catering,Truck,5204000,ELM ST: FRANKLIN ST to GOUGH ST (300 - 399),368 ELM ST,761033,761,33,18MFF-0048,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6005923.757,2112690.418,37.78138003,-122.4231438,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0048&ExportPDF=1&Filename=18MFF-0048_schedule.pdf,Mo-Su:10AM-11AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7813800275549, -122.423143845506)"
1199777,Two G's Catering,Truck,2954000,BERRY ST: 04TH ST to 05TH ST (200 - 299),235 BERRY ST,8708 111,8708,111,18MFF-0090,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6014269.445,2110088.451,37.77470305,-122.3940894,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0090&ExportPDF=1&Filename=18MFF-0090_schedule.pdf,Mo-Fr:9AM-10AM/11AM-12PM,,8/6/2018 0:00,8/6/2018,1,7/15/2019 0:00,"(37.7747030474687, -122.39408939657)"
1184079,F & C Catering,Truck,9058000,MINNESOTA ST: 23RD ST to 24TH ST (1200 - 1299),1275 MINNESOTA ST,4229004,4229,4,18MFF-0055,APPROVED,Cold Truck: Hot/Cold Sandwiches: Water: Soda: Juice: Snacks: Milk: Candies: Canned Food: Soups: Cup of Noodles: Fruit: Salad,6015479.602,2102615.711,37.75425171,-122.3893812,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0055&ExportPDF=1&Filename=18MFF-0055_schedule.pdf,Mo-Fr:9AM-10AM,,7/11/2018 0:00,7/11/2018,1,7/15/2019 0:00,"(37.7542517088937, -122.38938122888)"
1181738,BH & MT LLC,Truck,6563000,GROVE ST: SCOTT ST to DIVISADERO ST (1200 - 1299),1265 GROVE ST,1202002D,1202,002D,18MFF-0047,APPROVED,Cold Truck: Breakfast: Sandwiches: Salads: Pre-Packaged Snacks: Beverages,6001782.163,2110734.277,37.77577437,-122.4373316,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0047&ExportPDF=1&Filename=18MFF-0047_schedule.pdf,Mo-Fr:9AM-10AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7757743684103, -122.437331607841)"
1185345,San Pancho's Tacos,Truck,2178101,ALEMANY BLVD: SICKLES AVE to I-280 N ON RAMP \ REGENT ST \ SAN JOSE AVE (3101 - 3155) -- SOUTH --,3119 ALEMANY BLVD,7146002,7146,2,18MFF-0060,APPROVED,Tacos: Burritos: Quesadillas: Tortas: Nachos: Hot Dogs:Soda: Water: Fruit Drinks,5996113.792,2086967.583,37.71019302,-122.4552219,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0060&ExportPDF=1&Filename=18MFF-0060_schedule.pdf,Sa-Su:7AM-8PM,,7/12/2018 0:00,7/12/2018,1,7/15/2019 0:00,"(37.7101930199757, -122.455221906126)"
1213218,San Francisco's Hometown Creamery,Truck,10628000,POST ST: STOCKTON ST to POWELL ST (300 - 399),340 POST ST,295005,295,5,18MFF-0099,REQUESTED,Ice Cream: Waffles Cones,6010506.675,2115261.438,37.788697,-122.4074704,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0099&ExportPDF=1&Filename=18MFF-0099_schedule.pdf,Tu/We/Th:6PM-11PM,,,8/14/2018,0,,"(37.7886969986403, -122.40747042037)"
1181880,Quan Catering,Truck,2471000,CESAR CHAVEZ ST: INDIANA ST to IOWA ST (1300 - 1399),1301 CESAR CHAVEZ ST,4352007,4352,7,18MFF-0049,APPROVED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6014982.07,2100806.303,37.74925586,-122.3909754,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0049&ExportPDF=1&Filename=18MFF-0049_schedule.pdf,Mo-Fr:9AM-10AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7492558595291, -122.390975379577)"
1163786,"SOHOMEI, LLC",Truck,144000,02ND ST: FEDERAL ST to SOUTH PARK (519 - 548),544 02ND ST,3775005,3775,5,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6014572.797,2112894.093,37.78242356,-122.3932364,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:7AM-8AM/10AM-11AM/11AM-12PM,,,5/21/2018,1,7/15/2019 0:00,"(37.7824235632947, -122.393236399398)"
1181832,Anas Goodies Catering,Truck,10332000,PENNSYLVANIA AVE: MARIPOSA ST to I-280 S OFF RAMP (200 - 256),208 PENNSYLVANIA AVE,4000053,4000,53,18MFF-0048,APPROVED,Cold Truck: Sandwiches: Noodles:  Pre-packaged Snacks: Candy: Desserts Various Beverages,6014208.711,2105996.092,37.76346296,-122.3940129,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0048&ExportPDF=1&Filename=18MFF-0048_schedule.pdf,Mo-Fr:8AM-9AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.7634629599066, -122.394012947377)"
1184103,D & T Catering,Truck,10161000,PACIFIC AVE: BRODERICK ST to BAKER ST (2900 - 2999),2940 PACIFIC AVE,963040,963,40,18MFF-0057,APPROVED,Cold Truck: Pre-packaged sandwiches: Chicken Bake: Canned Soup: Chili Dog: Corn Dog: Cup of Noodles: Egg Muffins: Hamburgers: Cheeseburgers: Hot Dog: Hot sandwiches: quesadillas: Beverages: Flan: Fruits: Yogurt: Candy: Cookies: Chips: Donuts: Snacks,5999983.375,2116821.34,37.79238544,-122.4439915,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0057&ExportPDF=1&Filename=18MFF-0057_schedule.pdf,Mo-Fr:9AM-10AM,,7/11/2018 0:00,7/11/2018,1,7/15/2019 0:00,"(37.792385444513, -122.443991509437)"
963980,Singh Brothers Ice Cream,Truck,6548000,GRIFFITH ST: INGERSON AVE to JAMESTOWN AVE (2900 - 2999),2900 GRIFFITH ST,4973001,4973,1,17MFF-0182,REQUESTED,Ice Cream: Pre-Packaged Chips: Candies: Bottled Water & Canned SODA,6015142.712,2089052.53,37.71699129,-122.3895991,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0182&ExportPDF=1&Filename=17MFF-0182_schedule.pdf,Mo-Fr:12PM-1PM,,,4/18/2017,1,3/15/2018 0:00,"(37.716991290324, -122.38959908417)"
1180862,"San Francisco Street Foods, Inc.",Push Cart,11222000,SACRAMENTO ST: FRONT ST to BATTERY ST (300 - 399),1 THE EMBARCADERO,230028,230,28,18MFF-0041,APPROVED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,6012811.658,2117380.371,37.79464383,-122.3996443,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0041&ExportPDF=1&Filename=18MFF-0041_schedule.pdf,Mo-Su:6AM-12AM,,7/3/2018 0:00,7/3/2018,1,7/15/2019 0:00,"(37.7946438346195, -122.399644298529)"
1184824,Liang Bai Ping,Truck,10972000,REVERE AVE: GRIFFITH ST to CRISP RD (1100 - 1188),1145 REVERE AVE,4786077,4786,77,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017482.212,2092501.331,37.72659048,-122.3817522,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:7AM-8AM,,7/11/2018 0:00,7/11/2018,1,7/15/2019 0:00,"(37.7265904795194, -122.381752211406)"
1181727,Golden Catering,Truck,2825101,BAY SHORE BLVD: LELAND AVE to VISITACION AVE (2401 - 2499) -- EAST --,2401 BAY SHORE BLVD,5087003A,5087,003A,18MFF-0046,APPROVED,Cold Truck: Pre-packaged Sandwiches: Various Beverages: Salads: Snacks,6011284.798,2086924.615,37.71093379,-122.4027845,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0046&ExportPDF=1&Filename=18MFF-0046_schedule.pdf,Mo-Fr:10AM-11AM,,7/9/2018 0:00,7/9/2018,1,7/15/2019 0:00,"(37.710933792981, -122.40278453801)"
934625,May Catering,Truck,0,,Assessors Block 8710/Lot003,8710003,8710,3,17MFF-0110,EXPIRED,Cold Truck: Sandwiches: fruit: snacks: candy: hot and cold drinks,6014416.532,2108607.696,37.7706454,-122.3934769,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0110&ExportPDF=1&Filename=17MFF-0110_schedule.pdf,Mo/Mo/Mo/Mo/Mo:9AM-10AM/10AM-11AM/12PM-1PM/1PM-2PM,,12/28/2017 0:00,2/13/2017,1,7/15/2018 0:00,"(37.7706453983908, -122.3934769372)"
1039786,Julie's Hot Dogs,,9117000,MISSION ST: 17TH ST to CLARION ALY (2100 - 2131),2101 MISSION ST,3575091,3575,91,17MFF-0196,REQUESTED,Hot dogs: bacon wrap hot dogs: chicken burgers: energy drinks: water & various drinks,6006982.392,2106038.314,37.76317462,-122.4190095,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0196&ExportPDF=1&Filename=17MFF-0196_schedule.pdf,Tu/We/Th:10AM-8PM,,,10/27/2017,0,,"(37.7631746196338, -122.419009514771)"
1037694,Munch A Bunch,Truck,13547000,WEBSTER ST: CLAY ST to WASHINGTON ST (2200 - 2299),2200 WEBSTER ST,613003,613,3,17MFF-0197,EXPIRED,Cold Truck: packaged sandwiches: pitas: breakfast: cold and hot drinks: snacks,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0197&ExportPDF=1&Filename=17MFF-0197_schedule.pdf,Mo-Fr:10AM-2PM,,11/21/2017 0:00,11/16/2017,1,7/15/2018 0:00,"(0, 0)"
1200173,"Off the Grid Services, LLC",Truck,254000,04TH ST: HOWARD ST to CLEMENTINA ST (200 - 267),250 04TH ST,3733008,3733,8,18MFF-0092,APPROVED,everything except for hot dogs,6012012.497,2112922.911,37.78236012,-122.402096,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0092&ExportPDF=1&Filename=18MFF-0092_schedule.pdf,Mo/We:10AM-4PM,,8/7/2018 0:00,8/6/2018,0,7/15/2019 0:00,"(37.7823601210175, -122.402095994563)"
1163790,"SOHOMEI, LLC",Truck,12678000,TREAT AVE: DIVISION ST \ FLORIDA ST to ALAMEDA ST (1 - 99),Assessors Block 3902/Lot002,3902002,3902,2,18MFF-0028,REQUESTED,COLD TRUCK. Deli: bbq chicken skewer: Chinese spring roll: Chinese fried rice/noodle: fried chicken leg/wing: bbq chicken sandwich: chicken cheese burger: burrito: lumpia. Snack: sunflower seeds: muffins: chips: snickers: kit-kat: 10 types of chocolate. Drinks: Coke: 7-Up: Dr. Pepper: Pepsi: Redbull: Vitamin Water: Rockstar: Coconut Juice: Water. Hot drinks: coffee: tea.,6009046.271,2107865.259,37.76830699,-122.4120003,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0028&ExportPDF=1&Filename=18MFF-0028_schedule.pdf,Mo-Fr:7AM-8AM/10AM-11AM/12PM-1PM,,,5/21/2018,1,7/15/2019 0:00,"(37.7683069928, -122.412000336092)"
1193826,Eva's Catering,Truck,305000,05TH ST: WELSH ST to BRANNAN ST (530 - 599),530 05TH ST,3778001B,3778,001B,18MFF-0086,APPROVED,Cold Truck: Burrito: Corn Dog: Salads: Sandwiches: Quesadilla: Tacos: Fried Rice: Cow Mein: Chinese Rice: Noodle Plates: Soup: Bacon: Eggs: Ham: Avacado: Sausages: Beverages,6012502.558,2110915.797,37.77687639,-122.4002596,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0086&ExportPDF=1&Filename=18MFF-0086_schedule.pdf,Mo-Fr:4AM-5AM,,7/26/2018 0:00,7/26/2018,1,7/15/2019 0:00,"(37.7768763887765, -122.400259575202)"
1181510,John's Catering #5,Truck,12726000,TURK ST: GOUGH ST to LAGUNA ST (900 - 1099),1003 TURK ST,759001,759,1,18MFF-0045,APPROVED,Cold Truck: Soda:Chips:Candy: Cold/Hot Sandwiches: Donuts.  (Pitco Wholesale),6005248.473,2112517.984,37.78086844,-122.4254677,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0045&ExportPDF=1&Filename=18MFF-0045_schedule.pdf,Mo-Fr:8AM-9AM/11AM-12PM,,7/6/2018 0:00,7/6/2018,1,7/15/2019 0:00,"(37.7808684365681, -122.425467726618)"
1183677,Paradise Catering,Truck,6699000,HARRIET ST: HOWARD ST to FOLSOM ST (1 - 99),15 HARRIET ST,3731116,3731,116,18MFF-0052,APPROVED,Cold Truck: Sandwiches: snacks: prepackaged items: beverages:,6010507.87,2111793.967,37.77917621,-122.4072218,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0052&ExportPDF=1&Filename=18MFF-0052_schedule.pdf,Mo-Fr:9AM-10AM,,7/10/2018 0:00,7/10/2018,1,7/15/2019 0:00,"(37.7791762107668, -122.407221758472)"
1199775,Two G's Catering,Truck,2734000,BARNEVELD AVE: JERROLD AVE to LOOMIS ST \ MCKINNON AVE (100 - 299),175 BARNEVELD AVE,5286A018,5286A,18,18MFF-0090,APPROVED,Cold Truck: Hot & Cold Sandwiches: Bagels: Burritos: Soups: Hot Dogs: Tacos: Pork Buns: BBQ Meat: Fruit: Various Beverages: Pasties: Pre-Packaged Snacks: Candy: Salads: Muffins: Scones: Brownies: Croissants: Energy Bars: Noodle Bowls,6011606.148,2099252.817,37.74480242,-122.4025402,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0090&ExportPDF=1&Filename=18MFF-0090_schedule.pdf,Mo-Fr:9AM-10AM,,8/6/2018 0:00,8/6/2018,1,7/15/2019 0:00,"(37.7448024193644, -122.402540218927)"
1189523,Linda's Catering,Truck,4806101,DIVISADERO ST: MCALLISTER ST to GOLDEN GATE AVE (901 - 999) -- WEST --,999 DIVISADERO ST,1156034,1156,34,18MFF-0074,APPROVED,Hot Dogs: Hamburgers: Nachos: Steaks: Pastas: Asian Dishes: Tri-Tip Sandwiches: Sodas & Water,6001382.637,2111693.088,37.7783843,-122.4387824,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0074&ExportPDF=1&Filename=18MFF-0074_schedule.pdf,Mo/Tu/We/Th/Fr:7AM-7PM,,7/13/2018 0:00,7/13/2018,1,7/15/2019 0:00,"(37.778384300969, -122.438782388567)"
1184837,Liang Bai Ping,Truck,13356000,WALLACE AVE: JENNINGS ST to KEITH ST (1500 - 1599),1500 WALLACE AVE,4829002,4829,2,18MFF-0058,APPROVED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015315.254,2092594.276,37.72672579,-122.3892499,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0058&ExportPDF=1&Filename=18MFF-0058_schedule.pdf,Mo-Fr:10AM-11AM,,7/11/2018 0:00,7/11/2018,1,7/15/2019 0:00,"(37.7267257938118, -122.389249858027)"
1183698,Paradise Catering,Truck,459000,09TH ST: BRYANT ST \ HWY 101 N OFF RAMP to BRANNAN ST (500 - 599),555 09TH ST,3781003,3781,3,18MFF-0052,APPROVED,Cold Truck: Sandwiches: snacks: prepackaged items: beverages:,6010420.694,2108828.117,37.7710278,-122.4073142,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0052&ExportPDF=1&Filename=18MFF-0052_schedule.pdf,Mo-Fr:10AM-11AM/12PM-1PM,,7/10/2018 0:00,7/10/2018,1,7/15/2019 0:00,"(37.771027796614, -122.407314201313)"
